src_abb,src_num,tgt_abb,tgt_num,year,years_in_school
KGZ,417,KGZ,417,2015,10.8
KGZ,417,KGZ,417,2016,10.9
KGZ,417,KGZ,417,2017,10.9
LAO,418,LAO,418,1990,3.09
LAO,418,LAO,418,1991,3.2
LAO,418,LAO,418,1992,3.3
LAO,418,LAO,418,1993,3.4
LAO,418,LAO,418,1994,3.5
LAO,418,LAO,418,1995,3.6
LAO,418,LAO,418,1996,3.6
LAO,418,LAO,418,1997,3.7
LAO,418,LAO,418,1998,3.8
LAO,418,LAO,418,1999,3.8
LAO,418,LAO,418,2000,3.9
LAO,418,LAO,418,2001,4
LAO,418,LAO,418,2002,4
LAO,418,LAO,418,2003,4.1
LAO,418,LAO,418,2004,4.2
LAO,418,LAO,418,2005,4.2
LAO,418,LAO,418,2006,4.3
LAO,418,LAO,418,2007,4.4
LAO,418,LAO,418,2008,4.4
LAO,418,LAO,418,2009,4.5
LAO,418,LAO,418,2010,4.6
LAO,418,LAO,418,2011,4.8
LAO,418,LAO,418,2012,5
LAO,418,LAO,418,2013,5.1
LAO,418,LAO,418,2014,5
LAO,418,LAO,418,2015,5.1
LAO,418,LAO,418,2016,5.2
LAO,418,LAO,418,2017,5.2
LVA,428,LVA,428,1990,7.56
LVA,428,LVA,428,1991,7.8
LVA,428,LVA,428,1992,8.1
LVA,428,LVA,428,1993,8.4
LVA,428,LVA,428,1994,8.6
LVA,428,LVA,428,1995,8.9
LVA,428,LVA,428,1996,9
LVA,428,LVA,428,1997,9.1
LVA,428,LVA,428,1998,9.2
LVA,428,LVA,428,1999,9.4
LVA,428,LVA,428,2000,9.5
LVA,428,LVA,428,2001,10
LVA,428,LVA,428,2002,10.6
LVA,428,LVA,428,2003,11.2
LVA,428,LVA,428,2004,11.7
LVA,428,LVA,428,2005,12.1
LVA,428,LVA,428,2006,12.2
LVA,428,LVA,428,2007,12.3
LVA,428,LVA,428,2008,12.2
LVA,428,LVA,428,2009,12.3
LVA,428,LVA,428,2010,12.5
LVA,428,LVA,428,2011,12.6
LVA,428,LVA,428,2012,12.6
LVA,428,LVA,428,2013,12.7
LVA,428,LVA,428,2014,12.9
LVA,428,LVA,428,2015,12.8
LVA,428,LVA,428,2016,12.8
LVA,428,LVA,428,2017,12.8
LSO,426,LSO,426,1990,4.66
LSO,426,LSO,426,1991,4.5
LSO,426,LSO,426,1992,4.5
LSO,426,LSO,426,1993,4.5
LSO,426,LSO,426,1994,4.6
LSO,426,LSO,426,1995,4.6
LSO,426,LSO,426,1996,4.7
LSO,426,LSO,426,1997,4.7
LSO,426,LSO,426,1998,4.8
LSO,426,LSO,426,1999,4.8
LSO,426,LSO,426,2000,4.9
LSO,426,LSO,426,2001,5
LSO,426,LSO,426,2002,5.1
LSO,426,LSO,426,2003,5.1
LSO,426,LSO,426,2004,5.2
LSO,426,LSO,426,2005,5.3
LSO,426,LSO,426,2006,5.4
LSO,426,LSO,426,2007,5.5
LSO,426,LSO,426,2008,5.4
LSO,426,LSO,426,2009,5.9
LSO,426,LSO,426,2010,5.6
LSO,426,LSO,426,2011,5.8
LSO,426,LSO,426,2012,5.9
LSO,426,LSO,426,2013,6
LSO,426,LSO,426,2014,6.1
LSO,426,LSO,426,2015,6.1
LSO,426,LSO,426,2016,6.3
LSO,426,LSO,426,2017,6.3
LBR,430,LBR,430,1990,2.6
LBR,430,LBR,430,1991,2.7
LBR,430,LBR,430,1992,2.8
LBR,430,LBR,430,1993,2.9
LBR,430,LBR,430,1994,3
LBR,430,LBR,430,1995,3.1
LBR,430,LBR,430,1996,3.2
LBR,430,LBR,430,1997,3.2
LBR,430,LBR,430,1998,3.3
LBR,430,LBR,430,1999,3.4
LBR,430,LBR,430,2000,3.5
LBR,430,LBR,430,2001,3.5
LBR,430,LBR,430,2002,3.6
LBR,430,LBR,430,2003,3.7
LBR,430,LBR,430,2004,3.7
LBR,430,LBR,430,2005,3.8
LBR,430,LBR,430,2006,3.8
LBR,430,LBR,430,2007,3.9
LBR,430,LBR,430,2008,4
LBR,430,LBR,430,2009,4
LBR,430,LBR,430,2010,4.1
LBR,430,LBR,430,2011,4.2
LBR,430,LBR,430,2012,4.3
LBR,430,LBR,430,2013,4.4
LBR,430,LBR,430,2014,4.4
LBR,430,LBR,430,2015,4.4
LBR,430,LBR,430,2016,4.5
LBR,430,LBR,430,2017,4.7
LBY,434,LBY,434,1990,3.81
LBY,434,LBY,434,1991,4
LBY,434,LBY,434,1992,4.2
LBY,434,LBY,434,1993,4.3
LBY,434,LBY,434,1994,4.5
LBY,434,LBY,434,1995,4.7
LBY,434,LBY,434,1996,4.9
LBY,434,LBY,434,1997,5
LBY,434,LBY,434,1998,5.2
LBY,434,LBY,434,1999,5.4
LBY,434,LBY,434,2000,5.6
LBY,434,LBY,434,2001,5.8
LBY,434,LBY,434,2002,5.9
LBY,434,LBY,434,2003,6.1
LBY,434,LBY,434,2004,6.3
LBY,434,LBY,434,2005,6.4
LBY,434,LBY,434,2006,6.6
LBY,434,LBY,434,2007,6.8
LBY,434,LBY,434,2008,7
LBY,434,LBY,434,2009,7.1
LBY,434,LBY,434,2010,7.3
LBY,434,LBY,434,2011,7.3
LBY,434,LBY,434,2012,7.3
LBY,434,LBY,434,2013,7.3
LBY,434,LBY,434,2014,7.3
LBY,434,LBY,434,2015,7.3
LBY,434,LBY,434,2016,7.3
LBY,434,LBY,434,2017,7.3
LTU,440,LTU,440,1990,8.25
LTU,440,LTU,440,1991,9.2
LTU,440,LTU,440,1992,9.4
LTU,440,LTU,440,1993,9.5
LTU,440,LTU,440,1994,9.7
LTU,440,LTU,440,1995,9.9
LTU,440,LTU,440,1996,10
LTU,440,LTU,440,1997,10.2
LTU,440,LTU,440,1998,10.4
LTU,440,LTU,440,1999,10.6
LTU,440,LTU,440,2000,10.7
LTU,440,LTU,440,2001,10.9
LTU,440,LTU,440,2002,11.1
LTU,440,LTU,440,2003,11.3
LTU,440,LTU,440,2004,11.5
LTU,440,LTU,440,2005,11.8
LTU,440,LTU,440,2006,12
LTU,440,LTU,440,2007,12.1
LTU,440,LTU,440,2008,12.2
LTU,440,LTU,440,2009,11.5
LTU,440,LTU,440,2010,11.6
LTU,440,LTU,440,2011,11.8
LTU,440,LTU,440,2012,11.7
LTU,440,LTU,440,2013,11.9
LTU,440,LTU,440,2014,13
LTU,440,LTU,440,2015,13
LTU,440,LTU,440,2016,13
LTU,440,LTU,440,2017,13
LUX,442,LUX,442,1990,8.92
LUX,442,LUX,442,1991,8.9
LUX,442,LUX,442,1992,9
LUX,442,LUX,442,1993,9.1
LUX,442,LUX,442,1994,9.2
LUX,442,LUX,442,1995,9.3
LUX,442,LUX,442,1996,9.5
LUX,442,LUX,442,1997,9.7
LUX,442,LUX,442,1998,9.9
LUX,442,LUX,442,1999,10.1
LUX,442,LUX,442,2000,10.3
LUX,442,LUX,442,2001,10.5
LUX,442,LUX,442,2002,10.7
LUX,442,LUX,442,2003,10.9
LUX,442,LUX,442,2004,11.1
LUX,442,LUX,442,2005,11.3
LUX,442,LUX,442,2006,11.5
LUX,442,LUX,442,2007,11.7
LUX,442,LUX,442,2008,11.7
LUX,442,LUX,442,2009,11.8
LUX,442,LUX,442,2010,11.8
LUX,442,LUX,442,2011,11.8
LUX,442,LUX,442,2012,11.8
LUX,442,LUX,442,2013,11.8
LUX,442,LUX,442,2014,12
LUX,442,LUX,442,2015,12
LUX,442,LUX,442,2016,12.1
LUX,442,LUX,442,2017,12.1
MAC,446,MAC,446,1990,5.46
MAC,446,MAC,446,1991,5.668
MAC,446,MAC,446,1992,5.876
MAC,446,MAC,446,1993,6.084
MAC,446,MAC,446,1994,6.292
MWI,454,MWI,454,1990,2.45
MWI,454,MWI,454,1991,2.5
MWI,454,MWI,454,1992,2.6
MWI,454,MWI,454,1993,2.6
MWI,454,MWI,454,1994,2.7
MWI,454,MWI,454,1995,2.7
MWI,454,MWI,454,1996,2.8
MWI,454,MWI,454,1997,2.8
MWI,454,MWI,454,1998,2.9
MWI,454,MWI,454,1999,3
MWI,454,MWI,454,2000,3
MWI,454,MWI,454,2001,3.1
MWI,454,MWI,454,2002,3.2
MWI,454,MWI,454,2003,3.3
MWI,454,MWI,454,2004,3.3
MWI,454,MWI,454,2005,3.4
MWI,454,MWI,454,2006,3.6
MWI,454,MWI,454,2007,3.8
MWI,454,MWI,454,2008,3.9
MWI,454,MWI,454,2009,4.1
MWI,454,MWI,454,2010,4.3
MWI,454,MWI,454,2011,4.3
MWI,454,MWI,454,2012,4.3
MWI,454,MWI,454,1990,2.45
MWI,454,MWI,454,1991,2.5
MWI,454,MWI,454,1992,2.6
MWI,454,MWI,454,1993,2.6
MWI,454,MWI,454,1994,2.7
MWI,454,MWI,454,1995,2.7
MWI,454,MWI,454,1996,2.8
MWI,454,MWI,454,1997,2.8
MWI,454,MWI,454,1998,2.9
MWI,454,MWI,454,1999,3
MWI,454,MWI,454,2000,3
MWI,454,MWI,454,2001,3.1
MWI,454,MWI,454,2002,3.2
MWI,454,MWI,454,2003,3.3
MWI,454,MWI,454,2004,3.3
MWI,454,MWI,454,2005,3.4
MWI,454,MWI,454,2006,3.6
MWI,454,MWI,454,2007,3.8
MWI,454,MWI,454,2008,3.9
MWI,454,MWI,454,2009,4.1
MWI,454,MWI,454,2010,4.3
MWI,454,MWI,454,2011,4.3
MWI,454,MWI,454,2012,4.3
MWI,454,MWI,454,2013,4.4
MWI,454,MWI,454,2014,4.4
MWI,454,MWI,454,2015,4.4
MWI,454,MWI,454,2016,4.5
MWI,454,MWI,454,2017,4.5
MYS,458,MYS,458,1990,6.53
MYS,458,MYS,458,1991,6.7
MYS,458,MYS,458,1992,6.9
MYS,458,MYS,458,1993,7.1
MYS,458,MYS,458,1994,7.4
MYS,458,MYS,458,1995,7.6
MYS,458,MYS,458,1996,7.8
MYS,458,MYS,458,1997,8
MYS,458,MYS,458,1998,8.2
MYS,458,MYS,458,1999,8.4
MYS,458,MYS,458,2000,8.6
MYS,458,MYS,458,2001,8.4
MYS,458,MYS,458,2002,8.2
MYS,458,MYS,458,2003,8
MYS,458,MYS,458,2004,7.8
MYS,458,MYS,458,2005,7.6
MYS,458,MYS,458,2006,8.2
MYS,458,MYS,458,2007,8.8
MYS,458,MYS,458,2008,9.4
MYS,458,MYS,458,2009,9.6
MYS,458,MYS,458,2010,9.8
MYS,458,MYS,458,2011,10.1
MYS,458,MYS,458,2012,10.1
MYS,458,MYS,458,2013,10.1
MYS,458,MYS,458,2014,10.1
MYS,458,MYS,458,2015,10.2
MYS,458,MYS,458,2016,10.2
MYS,458,MYS,458,2017,10.2
MDV,462,MDV,462,1990,4.04
MDV,462,MDV,462,1991,3.9
MDV,462,MDV,462,1992,3.8
MDV,462,MDV,462,1993,3.7
MDV,462,MDV,462,1994,3.6
MDV,462,MDV,462,1995,3.5
MDV,462,MDV,462,1996,3.4
MDV,462,MDV,462,1997,3.3
MDV,462,MDV,462,1998,3.2
MDV,462,MDV,462,1999,3.1
MDV,462,MDV,462,2000,3
MDV,462,MDV,462,2001,3.1
MDV,462,MDV,462,2002,3.2
MDV,462,MDV,462,2003,3.3
MDV,462,MDV,462,2004,3.4
MDV,462,MDV,462,2005,3.5
MDV,462,MDV,462,2006,3.6
MDV,462,MDV,462,2007,3.9
MDV,462,MDV,462,2008,4.3
MDV,462,MDV,462,2009,4.7
MDV,462,MDV,462,2010,4.9
MDV,462,MDV,462,2011,5.2
MDV,462,MDV,462,2012,5.5
MDV,462,MDV,462,2013,5.7
MDV,462,MDV,462,2014,6.2
MDV,462,MDV,462,2015,6.3
MDV,462,MDV,462,2016,6.3
MDV,462,MDV,462,2017,6.3
MLI,466,MLI,466,1990,0.72
MLI,466,MLI,466,1991,0.7
MLI,466,MLI,466,1992,0.8
MLI,466,MLI,466,1993,0.8
MLI,466,MLI,466,1994,0.9
MLI,466,MLI,466,1995,0.9
MLI,466,MLI,466,1996,1
MLI,466,MLI,466,1997,1
MLI,466,MLI,466,1998,1.1
MLI,466,MLI,466,1999,1.1
MLI,466,MLI,466,2000,1.2
MLI,466,MLI,466,2001,1.3
MLI,466,MLI,466,2002,1.4
MLI,466,MLI,466,2003,1.5
MLI,466,MLI,466,2004,1.6
MLI,466,MLI,466,2005,1.7
MLI,466,MLI,466,2006,1.7
MLI,466,MLI,466,2007,1.8
MLI,466,MLI,466,2008,1.9
MLI,466,MLI,466,2009,1.9
MLI,466,MLI,466,2010,2
MLI,466,MLI,466,2011,2
MLI,466,MLI,466,2012,2.1
MLI,466,MLI,466,2013,2.2
MLI,466,MLI,466,2014,2.3
MLI,466,MLI,466,2015,2.3
MLI,466,MLI,466,2016,2.3
MLI,466,MLI,466,2017,2.3
MLT,470,MLT,470,1990,8.03
MLT,470,MLT,470,1991,7.4
MLT,470,MLT,470,1992,7.4
MLT,470,MLT,470,1993,7.4
MLT,470,MLT,470,1994,7.4
MLT,470,MLT,470,1995,7.4
MLT,470,MLT,470,1996,7.6
MLT,470,MLT,470,1997,7.7
MLT,470,MLT,470,1998,7.8
MLT,470,MLT,470,1999,7.9
MLT,470,MLT,470,2000,8.1
MLT,470,MLT,470,2001,8.2
MLT,470,MLT,470,2002,8.3
MLT,470,MLT,470,2003,8.5
MLT,470,MLT,470,2004,8.6
MLT,470,MLT,470,2005,9.8
MLT,470,MLT,470,2006,9.8
MLT,470,MLT,470,2007,9.9
MLT,470,MLT,470,2008,10
MLT,470,MLT,470,2009,10.2
MLT,470,MLT,470,2010,10.3
MLT,470,MLT,470,2011,10.5
MLT,470,MLT,470,2012,10.8
MLT,470,MLT,470,2013,11
MLT,470,MLT,470,2014,11.1
MLT,470,MLT,470,2015,11.2
MLT,470,MLT,470,2016,11.3
MLT,470,MLT,470,2017,11.3
MRT,478,MRT,478,1990,2.23
MRT,478,MRT,478,1991,2.3
MRT,478,MRT,478,1992,2.4
MRT,478,MRT,478,1993,2.5
MRT,478,MRT,478,1994,2.5
MRT,478,MRT,478,1995,2.6
MRT,478,MRT,478,1996,2.7
MRT,478,MRT,478,1997,2.8
MRT,478,MRT,478,1998,2.8
MRT,478,MRT,478,1999,2.9
MRT,478,MRT,478,2000,3
MRT,478,MRT,478,2001,3
MRT,478,MRT,478,2002,3.1
MRT,478,MRT,478,2003,3.2
MRT,478,MRT,478,2004,3.3
MRT,478,MRT,478,2005,3.4
MRT,478,MRT,478,2006,3.4
MRT,478,MRT,478,2007,3.5
MRT,478,MRT,478,2008,3.6
MRT,478,MRT,478,2009,3.7
MRT,478,MRT,478,2010,3.8
MRT,478,MRT,478,2011,3.9
MRT,478,MRT,478,2012,4
MRT,478,MRT,478,2013,4.1
MRT,478,MRT,478,2014,4.3
MRT,478,MRT,478,2015,4.3
MRT,478,MRT,478,2016,4.4
MRT,478,MRT,478,2017,4.5
MUS,480,MUS,480,1990,5.7
MUS,480,MUS,480,1991,5.8
MUS,480,MUS,480,1992,5.9
MUS,480,MUS,480,1993,6
MUS,480,MUS,480,1994,6.1
MUS,480,MUS,480,1995,6.3
MUS,480,MUS,480,1996,6.2
MUS,480,MUS,480,1997,6.2
MUS,480,MUS,480,1998,6.2
MUS,480,MUS,480,1999,6.2
MUS,480,MUS,480,2000,6.2
MUS,480,MUS,480,2001,6.4
MUS,480,MUS,480,2002,6.6
MUS,480,MUS,480,2003,6.8
MUS,480,MUS,480,2004,7
MUS,480,MUS,480,2005,7.2
MUS,480,MUS,480,2006,7.4
MUS,480,MUS,480,2007,7.6
MUS,480,MUS,480,2008,7.8
MUS,480,MUS,480,2009,8
MUS,480,MUS,480,2010,8.2
MUS,480,MUS,480,2011,8.5
MUS,480,MUS,480,2012,8.6
MUS,480,MUS,480,2013,8.9
MUS,480,MUS,480,2014,9.1
MUS,480,MUS,480,2015,9.1
MUS,480,MUS,480,2016,9.3
MUS,480,MUS,480,2017,9.3
MEX,484,MEX,484,1990,5.56
MEX,484,MEX,484,1991,5.7
MEX,484,MEX,484,1992,5.9
MEX,484,MEX,484,1993,6.1
MEX,484,MEX,484,1994,6.2
MEX,484,MEX,484,1995,6.4
MEX,484,MEX,484,1996,6.5
MEX,484,MEX,484,1997,6.5
MEX,484,MEX,484,1998,6.6
MEX,484,MEX,484,1999,6.6
MEX,484,MEX,484,2000,6.7
MEX,484,MEX,484,2001,6.8
MEX,484,MEX,484,2002,7
MEX,484,MEX,484,2003,7.1
MEX,484,MEX,484,2004,7.4
MEX,484,MEX,484,2005,7.6
MEX,484,MEX,484,2006,8
MEX,484,MEX,484,2007,8
MEX,484,MEX,484,2008,8
MEX,484,MEX,484,2009,8.2
MEX,484,MEX,484,2010,8
MEX,484,MEX,484,2011,8.4
MEX,484,MEX,484,2012,8.6
MEX,484,MEX,484,2013,8.4
MEX,484,MEX,484,2014,8.4
MEX,484,MEX,484,2015,8.6
MEX,484,MEX,484,2016,8.6
MEX,484,MEX,484,2017,8.6
MDA,498,MDA,498,1990,8.09
MDA,498,MDA,498,1991,8.1
MDA,498,MDA,498,1992,8.2
MDA,498,MDA,498,1993,8.3
MDA,498,MDA,498,1994,8.5
MDA,498,MDA,498,1995,8.6
MDA,498,MDA,498,1996,8.7
MDA,498,MDA,498,1997,8.8
MDA,498,MDA,498,1998,8.8
MDA,498,MDA,498,1999,8.9
MDA,498,MDA,498,2000,9
MDA,498,MDA,498,2001,9.3
MDA,498,MDA,498,2002,9.6
MDA,498,MDA,498,2003,9.8
MDA,498,MDA,498,2004,10.1
MDA,498,MDA,498,2005,10.4
MDA,498,MDA,498,2006,10.6
MDA,498,MDA,498,2007,10.9
MDA,498,MDA,498,2008,10.9
MDA,498,MDA,498,2009,11
MDA,498,MDA,498,2010,11.1
MDA,498,MDA,498,2011,11.1
MDA,498,MDA,498,2012,11.4
MDA,498,MDA,498,2013,11.6
MDA,498,MDA,498,2014,11.6
MDA,498,MDA,498,2015,11.6
MDA,498,MDA,498,2016,11.6
MDA,498,MDA,498,2017,11.6
MNG,496,MNG,496,1990,7.69
MNG,496,MNG,496,1991,7.7
MNG,496,MNG,496,1992,7.7
MNG,496,MNG,496,1993,7.8
MNG,496,MNG,496,1994,7.8
MNG,496,MNG,496,1995,7.8
MNG,496,MNG,496,1996,7.9
MNG,496,MNG,496,1997,8
MNG,496,MNG,496,1998,8
MNG,496,MNG,496,1999,8.1
MNG,496,MNG,496,2000,8.2
MNG,496,MNG,496,2001,8.3
MNG,496,MNG,496,2002,8.4
MNG,496,MNG,496,2003,8.4
MNG,496,MNG,496,2004,8.5
MNG,496,MNG,496,2005,8.6
MNG,496,MNG,496,2006,8.8
MNG,496,MNG,496,2007,8.9
MNG,496,MNG,496,2008,9
MNG,496,MNG,496,2009,9.1
MNG,496,MNG,496,2010,9.5
MNG,496,MNG,496,2011,9.8
MNG,496,MNG,496,2012,9.9
MNG,496,MNG,496,2013,10
MNG,496,MNG,496,2014,10.1
MNG,496,MNG,496,2015,10.1
MNG,496,MNG,496,2016,10.1
MNG,496,MNG,496,2017,10.1
MAR,504,MAR,504,1990,2.11
MAR,504,MAR,504,1991,2.3
MAR,504,MAR,504,1992,2.4
MAR,504,MAR,504,1993,2.5
MAR,504,MAR,504,1994,2.7
MAR,504,MAR,504,1995,2.8
MAR,504,MAR,504,1996,2.9
MAR,504,MAR,504,1997,3
MAR,504,MAR,504,1998,3.1
MAR,504,MAR,504,1999,3.2
MAR,504,MAR,504,2000,3.4
MAR,504,MAR,504,2001,3.5
MAR,504,MAR,504,2002,3.6
MAR,504,MAR,504,2003,3.7
MAR,504,MAR,504,2004,3.8
MAR,504,MAR,504,2005,3.9
MAR,504,MAR,504,2006,4
MAR,504,MAR,504,2007,4
MAR,504,MAR,504,2008,4.1
MAR,504,MAR,504,2009,4.2
MAR,504,MAR,504,2010,4.2
MAR,504,MAR,504,2011,4.4
MAR,504,MAR,504,2012,4.6
MAR,504,MAR,504,2013,4.8
MAR,504,MAR,504,2014,5
MAR,504,MAR,504,2015,5
MAR,504,MAR,504,2016,5.4
MAR,504,MAR,504,2017,5.5
MOZ,508,MOZ,508,1990,0.83
MOZ,508,MOZ,508,1991,1
MOZ,508,MOZ,508,1992,1.1
MOZ,508,MOZ,508,1993,1.2
MOZ,508,MOZ,508,1994,1.3
MOZ,508,MOZ,508,1995,1.5
MOZ,508,MOZ,508,1996,1.7
MOZ,508,MOZ,508,1997,1.9
MOZ,508,MOZ,508,1998,2
MOZ,508,MOZ,508,1999,2.1
MOZ,508,MOZ,508,2000,2.2
MOZ,508,MOZ,508,2001,2.4
MOZ,508,MOZ,508,2002,2.5
MOZ,508,MOZ,508,2003,2.6
MOZ,508,MOZ,508,2004,2.8
MOZ,508,MOZ,508,2005,2.9
MOZ,508,MOZ,508,2006,2.9
MOZ,508,MOZ,508,2007,3
MOZ,508,MOZ,508,2008,3.1
MOZ,508,MOZ,508,2009,3.1
MOZ,508,MOZ,508,2010,3.2
MOZ,508,MOZ,508,2011,3.2
MOZ,508,MOZ,508,2012,3.3
MOZ,508,MOZ,508,2013,3.4
MOZ,508,MOZ,508,2014,3.4
MOZ,508,MOZ,508,2015,3.5
MOZ,508,MOZ,508,2016,3.5
MOZ,508,MOZ,508,2017,3.5
MMR,104,MMR,104,1990,2.43
MMR,104,MMR,104,1991,2.5
MMR,104,MMR,104,1992,2.5
MMR,104,MMR,104,1993,2.6
MMR,104,MMR,104,1994,2.7
MMR,104,MMR,104,1995,2.7
MMR,104,MMR,104,1996,2.8
MMR,104,MMR,104,1997,2.9
MMR,104,MMR,104,1998,2.9
MMR,104,MMR,104,1999,3
MMR,104,MMR,104,2000,3.1
MMR,104,MMR,104,2001,3.2
MMR,104,MMR,104,2002,3.3
MMR,104,MMR,104,2003,3.4
MMR,104,MMR,104,2004,3.5
MMR,104,MMR,104,2005,3.5
MMR,104,MMR,104,2006,3.7
MMR,104,MMR,104,2007,3.8
MMR,104,MMR,104,2008,3.9
MMR,104,MMR,104,2009,4
MMR,104,MMR,104,2010,4.1
MMR,104,MMR,104,2011,4.3
MMR,104,MMR,104,2012,4.5
MMR,104,MMR,104,2013,4.7
MMR,104,MMR,104,2014,4.8
MMR,104,MMR,104,2015,4.9
MMR,104,MMR,104,2016,4.9
MMR,104,MMR,104,2017,4.9
NAM,516,NAM,516,1990,5.59
NAM,516,NAM,516,1991,5.6
NAM,516,NAM,516,1992,5.6
NAM,516,NAM,516,1993,5.6
NAM,516,NAM,516,1994,5.7
NAM,516,NAM,516,1995,5.7
NAM,516,NAM,516,1996,5.6
NAM,516,NAM,516,1997,5.6
NAM,516,NAM,516,1998,5.6
NAM,516,NAM,516,1999,5.6
NAM,516,NAM,516,2000,5.6
NAM,516,NAM,516,2001,5.8
NAM,516,NAM,516,2002,5.8
NAM,516,NAM,516,2003,5.8
NAM,516,NAM,516,2004,5.9
NAM,516,NAM,516,2005,6
NAM,516,NAM,516,2006,6
NAM,516,NAM,516,2007,6.1
NAM,516,NAM,516,2008,6.1
NAM,516,NAM,516,2009,6.2
NAM,516,NAM,516,2010,6.2
NAM,516,NAM,516,2011,6.3
NAM,516,NAM,516,2012,6.4
NAM,516,NAM,516,2013,6.6
NAM,516,NAM,516,2014,6.7
NAM,516,NAM,516,2015,6.7
NAM,516,NAM,516,2016,6.8
NAM,516,NAM,516,2017,6.8
NPL,524,NPL,524,1990,2.02
NPL,524,NPL,524,1991,2.1
NPL,524,NPL,524,1992,2.1
NPL,524,NPL,524,1993,2.2
NPL,524,NPL,524,1994,2.2
NPL,524,NPL,524,1995,2.2
NPL,524,NPL,524,1996,2.3
NPL,524,NPL,524,1997,2.3
NPL,524,NPL,524,1998,2.3
NPL,524,NPL,524,1999,2.3
NPL,524,NPL,524,2000,2.4
NPL,524,NPL,524,2001,2.5
NPL,524,NPL,524,2002,2.5
NPL,524,NPL,524,2003,2.6
NPL,524,NPL,524,2004,2.7
NPL,524,NPL,524,2005,2.8
NPL,524,NPL,524,2006,2.9
NPL,524,NPL,524,2007,3
NPL,524,NPL,524,2008,3.1
NPL,524,NPL,524,2009,3.2
NPL,524,NPL,524,2010,3.3
NPL,524,NPL,524,2011,3.3
NPL,524,NPL,524,2012,4
NPL,524,NPL,524,2013,4.2
NPL,524,NPL,524,2014,4.5
NPL,524,NPL,524,2015,4.7
NPL,524,NPL,524,2016,4.9
NPL,524,NPL,524,2017,4.9
NLD,528,NLD,528,1990,10.34
NLD,528,NLD,528,1991,10.2
NLD,528,NLD,528,1992,10.3
NLD,528,NLD,528,1993,10.4
NLD,528,NLD,528,1994,10.4
NLD,528,NLD,528,1995,10.5
NLD,528,NLD,528,1996,10.6
NLD,528,NLD,528,1997,10.6
NLD,528,NLD,528,1998,10.7
NLD,528,NLD,528,1999,10.8
NLD,528,NLD,528,2000,10.8
NLD,528,NLD,528,2001,11
NLD,528,NLD,528,2002,11.1
NLD,528,NLD,528,2003,11.3
NLD,528,NLD,528,2004,11.5
NLD,528,NLD,528,2005,11.6
NLD,528,NLD,528,2006,11.8
NLD,528,NLD,528,2007,12
NLD,528,NLD,528,2008,12
NLD,528,NLD,528,2009,11.9
NLD,528,NLD,528,2010,12
NLD,528,NLD,528,2011,12
NLD,528,NLD,528,2012,12
NLD,528,NLD,528,2013,12.1
NLD,528,NLD,528,2014,12.1
NLD,528,NLD,528,2015,12.1
NLD,528,NLD,528,2016,12.1
NLD,528,NLD,528,2017,12.2
NZL,554,NZL,554,1990,11.54
NZL,554,NZL,554,1991,11.6
NZL,554,NZL,554,1992,11.6
NZL,554,NZL,554,1993,11.6
NZL,554,NZL,554,1994,11.6
NZL,554,NZL,554,1995,11.6
NZL,554,NZL,554,1996,11.6
NZL,554,NZL,554,1997,11.6
NZL,554,NZL,554,1998,11.6
NZL,554,NZL,554,1999,11.6
NZL,554,NZL,554,2000,11.6
NZL,554,NZL,554,2001,11.6
NZL,554,NZL,554,2002,11.6
NZL,554,NZL,554,2003,11.6
NZL,554,NZL,554,2004,11.6
NZL,554,NZL,554,2005,11.7
NZL,554,NZL,554,2006,11.7
NZL,554,NZL,554,2007,11.8
NZL,554,NZL,554,2008,11.8
NZL,554,NZL,554,2009,11.9
NZL,554,NZL,554,2010,12
NZL,554,NZL,554,2011,12
NZL,554,NZL,554,2012,12.1
NZL,554,NZL,554,2013,12.1
NZL,554,NZL,554,2014,12.2
NZL,554,NZL,554,2015,12.4
NZL,554,NZL,554,2016,12.5
NZL,554,NZL,554,2017,12.5
NIC,558,NIC,558,1990,4.09
NIC,558,NIC,558,1991,4.2
NIC,558,NIC,558,1992,4.3
NIC,558,NIC,558,1993,4.4
NIC,558,NIC,558,1994,4.5
NIC,558,NIC,558,1995,4.6
NIC,558,NIC,558,1996,4.7
NIC,558,NIC,558,1997,4.8
NIC,558,NIC,558,1998,4.9
NIC,558,NIC,558,1999,5
NIC,558,NIC,558,2000,5.1
NIC,558,NIC,558,2001,5.2
NIC,558,NIC,558,2002,5.2
NIC,558,NIC,558,2003,5.3
NIC,558,NIC,558,2004,5.4
NIC,558,NIC,558,2005,5.5
NIC,558,NIC,558,2006,5.6
NIC,558,NIC,558,2007,5.7
NIC,558,NIC,558,2008,5.8
NIC,558,NIC,558,2009,5.9
NIC,558,NIC,558,2010,6
NIC,558,NIC,558,2011,6.1
NIC,558,NIC,558,2012,6.3
NIC,558,NIC,558,2013,6.4
NIC,558,NIC,558,2014,6.5
NIC,558,NIC,558,2015,6.5
NIC,558,NIC,558,2016,6.7
NIC,558,NIC,558,2017,6.7
NER,562,NER,562,1990,0.69
NER,562,NER,562,1991,0.7
NER,562,NER,562,1992,0.8
NER,562,NER,562,1993,0.8
NER,562,NER,562,1994,0.8
NER,562,NER,562,1995,0.9
NER,562,NER,562,1996,0.9
NER,562,NER,562,1997,1
NER,562,NER,562,1998,1
NER,562,NER,562,1999,1.1
