src_abb,src_num,tgt_abb,tgt_num,year,birth_rateper1000
CPV,132,CPV,132,1996,32.556
CRI,188,CRI,188,1996,22.527
CUB,192,CUB,192,1996,14.074
CYP,196,CYP,196,1996,15.735
CZE,203,CZE,203,1996,8.8
DEU,276,DEU,276,1996,9.7
DJI,262,DJI,262,1996,35.071
DNK,208,DNK,208,1996,12.9
DOM,214,DOM,214,1996,26.707
DZA,12,DZA,12,1996,23.475
ECU,218,ECU,218,1996,27.413
EGY,818,EGY,818,1996,27.903
ERI,232,ERI,232,1996,33.414
ESP,724,ESP,724,1996,9.1
EST,233,EST,233,1996,9.4
ETH,231,ETH,231,1996,45.95
FIN,246,FIN,246,1996,11.8
FJI,242,FJI,242,1996,26.418
FRA,250,FRA,250,1996,12.8
FSM,583,FSM,583,1996,31.852
GAB,266,GAB,266,1996,35.134
GBR,826,GBR,826,1996,12.6
GEO,268,GEO,268,1996,13.8
GHA,288,GHA,288,1996,37.382
GIN,324,GIN,324,1996,45.948
GMB,270,GMB,270,1996,44.489
GNB,624,GNB,624,1996,43.516
GNQ,226,GNQ,226,1996,41.47
GRC,300,GRC,300,1996,9.5
GRD,308,GRD,308,1996,20.987
GTM,320,GTM,320,1996,37.344
GUM,316,GUM,316,1996,23.206
GUY,328,GUY,328,1996,27.58
HKG,344,HKG,344,1996,9.9
HND,340,HND,340,1996,36.445
HRV,191,HRV,191,1996,11.8
HTI,332,HTI,332,1996,33.691
HUN,348,HUN,348,1996,10.2
IDN,360,IDN,360,1996,22.435
IND,356,IND,356,1996,28.262
IRL,372,IRL,372,1996,13.9
IRN,364,IRN,364,1996,20.581
IRQ,368,IRQ,368,1996,36.808
ISL,352,ISL,352,1996,16.1
ISR,376,ISR,376,1996,21.3
ITA,380,ITA,380,1996,9.3
JAM,388,JAM,388,1996,23.304
JOR,400,JOR,400,1996,33.131
JPN,392,JPN,392,1996,9.6
KAZ,398,KAZ,398,1996,16.25
KEN,404,KEN,404,1996,40.226
KGZ,417,KGZ,417,1996,23.2
KHM,116,KHM,116,1996,32.643
KIR,296,KIR,296,1996,32.961
KOR,410,KOR,410,1996,15
KWT,414,KWT,414,1996,22.504
LAO,418,LAO,418,1996,37.056
LBN,422,LBN,422,1996,25.032
LBR,430,LBR,430,1996,43.871
LBY,434,LBY,434,1996,23.601
LCA,662,LCA,662,1996,23.07
LKA,144,LKA,144,1996,18.759
LSO,426,LSO,426,1996,31.332
LTU,440,LTU,440,1996,10.8
LUX,442,LUX,442,1996,13.7
LVA,428,LVA,428,1996,8.1
MAC,446,MAC,446,1996,11.931
MAR,504,MAR,504,1996,24.375
MDA,498,MDA,498,1996,13.565
MDG,450,MDG,450,1996,43.409
MDV,462,MDV,462,1996,28.099
MEX,484,MEX,484,1996,25.611
MKD,807,MKD,807,1996,14.666
MLI,466,MLI,466,1996,48.801
MLT,470,MLT,470,1996,13.3
MMR,104,MMR,104,1996,25.089
MNG,496,MNG,496,1996,22.605
MOZ,508,MOZ,508,1996,45.045
MRT,478,MRT,478,1996,38.706
MUS,480,MUS,480,1996,18.3
MWI,454,MWI,454,1996,44.495
MYS,458,MYS,458,1996,25.571
NAM,516,NAM,516,1996,34.056
NCL,540,NCL,540,1996,22.3
NER,562,NER,562,1996,54.534
NGA,566,NGA,566,1996,43.369
NIC,558,NIC,558,1996,30.124
NLD,528,NLD,528,1996,12.2
NOR,578,NOR,578,1996,13.9
NPL,524,NPL,524,1996,35.321
NZL,554,NZL,554,1996,15.34
OMN,512,OMN,512,1996,28.432
PAK,586,PAK,586,1996,37.66
PAN,591,PAN,591,1996,24.55
PER,604,PER,604,1996,25.877
PHL,608,PHL,608,1996,30.7
PNG,598,PNG,598,1996,34.581
POL,616,POL,616,1996,11.1
PRI,630,PRI,630,1996,16.9
PRK,408,PRK,408,1996,19.686
PRT,620,PRT,620,1996,11
PRY,600,PRY,600,1996,29.907
PSE,275,PSE,275,1996,43.06
PYF,258,PYF,258,1996,22.763
QAT,634,QAT,634,1996,20.191
ROU,642,ROU,642,1996,10.2
RUS,643,RUS,643,1996,8.9
RWA,646,RWA,646,1996,42.41
SAU,682,SAU,682,1996,29.514
SEN,686,SEN,686,1996,40.449
SGP,702,SGP,702,1996,15.2
SLB,90,SLB,90,1996,36.982
SLE,694,SLE,694,1996,45.25
SLV,222,SLV,222,1996,28.323
SOM,706,SOM,706,1996,50.283
STP,678,STP,678,1996,39.402
SUR,740,SUR,740,1996,25.294
SVK,703,SVK,703,1996,11.2
SVN,705,SVN,705,1996,9.4
SWE,752,SWE,752,1996,10.8
SWZ,748,SWZ,748,1996,34.361
SYC,690,SYC,690,1996,21.1
SYR,760,SYR,760,1996,32.512
TCD,148,TCD,148,1996,51.391
TGO,768,TGO,768,1996,39.695
THA,764,THA,764,1996,16.417
TJK,762,TJK,762,1996,33.95
TKM,795,TKM,795,1996,27.347
TLS,626,TLS,626,1996,40.843
TON,776,TON,776,1996,29.248
TTO,780,TTO,780,1996,15.635
TUN,788,TUN,788,1996,19.668
TUR,792,TUR,792,1996,23.219
TZA,834,TZA,834,1996,42.041
UGA,800,UGA,800,1996,49.455
UKR,804,UKR,804,1996,9.2
URY,858,URY,858,1996,17.344
USA,840,USA,840,1996,14.4
UZB,860,UZB,860,1996,27.3
VCT,670,VCT,670,1996,22.238
VEN,862,VEN,862,1996,25.384
VIR,850,VIR,850,1996,17.6
VNM,704,VNM,704,1996,21.421
VUT,548,VUT,548,1996,34.319
WSM,882,WSM,882,1996,31.698
YEM,887,YEM,887,1996,44.49
ZAF,710,ZAF,710,1996,24.572
ZMB,894,ZMB,894,1996,45.307
ZWE,716,ZWE,716,1996,32.185
ABW,533,ABW,533,1997,15.598
AFG,4,AFG,4,1997,48.833
AGO,24,AGO,24,1997,48.652
ALB,8,ALB,8,1997,19.173
ARE,784,ARE,784,1997,18.41
ARG,32,ARG,32,1997,20.229
ARM,51,ARM,51,1997,14.092
ATG,28,ATG,28,1997,19.879
AUS,36,AUS,36,1997,13.6
AUT,40,AUT,40,1997,10.5
AZE,31,AZE,31,1997,16.8
BDI,108,BDI,108,1997,44.251
BEL,56,BEL,56,1997,11.4
BEN,204,BEN,204,1997,43.564
BFA,854,BFA,854,1997,46.732
BGD,50,BGD,50,1997,29.493
BGR,100,BGR,100,1997,7.7
BHR,48,BHR,48,1997,23.431
BHS,44,BHS,44,1997,20.464
BIH,70,BIH,70,1997,12.523
BLR,112,BLR,112,1997,8.9
BLZ,84,BLZ,84,1997,31.567
BOL,68,BOL,68,1997,31.83
BRA,76,BRA,76,1997,21.601
BRB,52,BRB,52,1997,14.462
BRN,96,BRN,96,1997,24.625
BTN,64,BTN,64,1997,30.441
BWA,72,BWA,72,1997,30.159
CAF,140,CAF,140,1997,41.378
CAN,124,CAN,124,1997,11.6
CHE,756,CHE,756,1997,11.4
CHL,152,CHL,152,1997,18.421
CHN,156,CHN,156,1997,16.57
CIV,384,CIV,384,1997,41.699
CMR,120,CMR,120,1997,42.032
COD,180,COD,180,1997,46.043
COG,178,COG,178,1997,38.307
COL,170,COL,170,1997,23.935
COM,174,COM,174,1997,38.534
CPV,132,CPV,132,1997,31.076
CRI,188,CRI,188,1997,21.703
CUB,192,CUB,192,1997,13.861
CYP,196,CYP,196,1997,15.023
CZE,203,CZE,203,1997,8.8
DEU,276,DEU,276,1997,9.9
DJI,262,DJI,262,1997,34.012
DNK,208,DNK,208,1997,12.8
DOM,214,DOM,214,1997,26.184
DZA,12,DZA,12,1997,22.187
ECU,218,ECU,218,1997,26.981
EGY,818,EGY,818,1997,27.352
ERI,232,ERI,232,1997,32.634
ESP,724,ESP,724,1997,9.2
EST,233,EST,233,1997,9
ETH,231,ETH,231,1997,45.564
FIN,246,FIN,246,1997,11.5
FJI,242,FJI,242,1997,25.948
FRA,250,FRA,250,1997,12.7
FSM,583,FSM,583,1997,31.481
GAB,266,GAB,266,1997,34.651
GBR,826,GBR,826,1997,12.5
GEO,268,GEO,268,1997,13.269
GHA,288,GHA,288,1997,36.986
GIN,324,GIN,324,1997,45.523
GMB,270,GMB,270,1997,43.978
GNB,624,GNB,624,1997,43.021
GNQ,226,GNQ,226,1997,41.438
GRC,300,GRC,300,1997,9.6
GRD,308,GRD,308,1997,20.213
GTM,320,GTM,320,1997,36.883
GUM,316,GUM,316,1997,22.967
GUY,328,GUY,328,1997,27.208
HKG,344,HKG,344,1997,9.1
HND,340,HND,340,1997,35.959
HRV,191,HRV,191,1997,12.2
HTI,332,HTI,332,1997,33.191
HUN,348,HUN,348,1997,9.8
IDN,360,IDN,360,1997,22.103
IND,356,IND,356,1997,27.789
IRL,372,IRL,372,1997,14.4
IRN,364,IRN,364,1997,19.528
IRQ,368,IRQ,368,1997,36.63
ISL,352,ISL,352,1997,15.3
ISR,376,ISR,376,1997,21.4
ITA,380,ITA,380,1997,9.4
JAM,388,JAM,388,1997,22.887
JOR,400,JOR,400,1997,32.72
JPN,392,JPN,392,1997,9.5
KAZ,398,KAZ,398,1997,15.15
KEN,404,KEN,404,1997,40.282
KGZ,417,KGZ,417,1997,21.6
KHM,116,KHM,116,1997,31.309
KIR,296,KIR,296,1997,32.255
KOR,410,KOR,410,1997,14.4
KWT,414,KWT,414,1997,23.008
LAO,418,LAO,418,1997,35.669
LBN,422,LBN,422,1997,24.143
LBR,430,LBR,430,1997,43.737
LBY,434,LBY,434,1997,22.975
LCA,662,LCA,662,1997,22.033
LKA,144,LKA,144,1997,18.604
LSO,426,LSO,426,1997,31.107
LTU,440,LTU,440,1997,10.6
LUX,442,LUX,442,1997,13.1
LVA,428,LVA,428,1997,7.7
MAC,446,MAC,446,1997,11.133
MAR,504,MAR,504,1997,23.677
MDA,498,MDA,498,1997,13.001
MDG,450,MDG,450,1997,42.998
MDV,462,MDV,462,1997,26.094
MEX,484,MEX,484,1997,25.148
MKD,807,MKD,807,1997,14.168
MLI,466,MLI,466,1997,48.783
MLT,470,MLT,470,1997,12.7
MMR,104,MMR,104,1997,24.954
MNG,496,MNG,496,1997,21.532
MOZ,508,MOZ,508,1997,45.001
MRT,478,MRT,478,1997,38.564
MUS,480,MUS,480,1997,17.4
MWI,454,MWI,454,1997,44.276
MYS,458,MYS,458,1997,24.827
NAM,516,NAM,516,1997,33.28
NCL,540,NCL,540,1997,22.3
NER,562,NER,562,1997,54.314
NGA,566,NGA,566,1997,43.308
NIC,558,NIC,558,1997,29.238
NLD,528,NLD,528,1997,12.3
NOR,578,NOR,578,1997,13.6
NPL,524,NPL,524,1997,34.542
NZL,554,NZL,554,1997,15.23
OMN,512,OMN,512,1997,27.225
PAK,586,PAK,586,1997,36.919
PAN,591,PAN,591,1997,24.308
PER,604,PER,604,1997,25.132
PHL,608,PHL,608,1997,30.415
PNG,598,PNG,598,1997,34.539
POL,616,POL,616,1997,10.7
PRI,630,PRI,630,1997,16.2
PRK,408,PRK,408,1997,19.289
PRT,620,PRT,620,1997,11.2
PRY,600,PRY,600,1997,29.237
PSE,275,PSE,275,1997,42.7
PYF,258,PYF,258,1997,21.984
QAT,634,QAT,634,1997,20.013
ROU,642,ROU,642,1997,10.5
RUS,643,RUS,643,1997,8.6
RWA,646,RWA,646,1997,41.736
SAU,682,SAU,682,1997,28.577
SEN,686,SEN,686,1997,40.129
SGP,702,SGP,702,1997,14.5
SLB,90,SLB,90,1997,36.552
SLE,694,SLE,694,1997,44.97
SLV,222,SLV,222,1997,27.568
SOM,706,SOM,706,1997,50.154
STP,678,STP,678,1997,39.418
SUR,740,SUR,740,1997,24.85
SVK,703,SVK,703,1997,11
SVN,705,SVN,705,1997,9.1
SWE,752,SWE,752,1997,10.2
SWZ,748,SWZ,748,1997,33.704
SYC,690,SYC,690,1997,19.1
SYR,760,SYR,760,1997,32.27
TCD,148,TCD,148,1997,51.333
TGO,768,TGO,768,1997,39.697
THA,764,THA,764,1997,15.92
TJK,762,TJK,762,1997,33.023
TKM,795,TKM,795,1997,26.026
TLS,626,TLS,626,1997,40.422
TON,776,TON,776,1997,28.804
TTO,780,TTO,780,1997,15.236
TUN,788,TUN,788,1997,18.949
TUR,792,TUR,792,1997,22.874
TZA,834,TZA,834,1997,41.854
UGA,800,UGA,800,1997,49.276
UKR,804,UKR,804,1997,8.7
URY,858,URY,858,1997,17.075
USA,840,USA,840,1997,14.2
UZB,860,UZB,860,1997,25.5
VCT,670,VCT,670,1997,21.678
VEN,862,VEN,862,1997,24.949
VIR,850,VIR,850,1997,17.2
VNM,704,VNM,704,1997,20.106
VUT,548,VUT,548,1997,34.029
WSM,882,WSM,882,1997,31.505
YEM,887,YEM,887,1997,42.977
ZAF,710,ZAF,710,1997,23.983
ZMB,894,ZMB,894,1997,45.325
ZWE,716,ZWE,716,1997,31.926
ABW,533,ABW,533,1998,15.09
AFG,4,AFG,4,1998,48.688
AGO,24,AGO,24,1998,48.46
ALB,8,ALB,8,1998,18.238
ARE,784,ARE,784,1998,17.675
ARG,32,ARG,32,1998,19.945
ARM,51,ARM,51,1998,13.457
ATG,28,ATG,28,1998,19.95
AUS,36,AUS,36,1998,13.3
AUT,40,AUT,40,1998,10.2
AZE,31,AZE,31,1998,15.7
BDI,108,BDI,108,1998,43.696
BEL,56,BEL,56,1998,11.2
BEN,204,BEN,204,1998,43.161
BFA,854,BFA,854,1998,46.601
BGD,50,BGD,50,1998,28.821
BGR,100,BGR,100,1998,7.9
BHR,48,BHR,48,1998,22.835
BHS,44,BHS,44,1998,19.507
BIH,70,BIH,70,1998,12.072
BLR,112,BLR,112,1998,9.2
BLZ,84,BLZ,84,1998,30.99
BOL,68,BOL,68,1998,31.326
BRA,76,BRA,76,1998,21.147
BRB,52,BRB,52,1998,14.27
BRN,96,BRN,96,1998,23.908
BTN,64,BTN,64,1998,29.302
BWA,72,BWA,72,1998,29.778
CAF,140,CAF,140,1998,41.385
CAN,124,CAN,124,1998,11.4
CHE,756,CHE,756,1998,11.1
CHL,152,CHL,152,1998,17.742
CHN,156,CHN,156,1998,15.64
CIV,384,CIV,384,1998,41.519
CMR,120,CMR,120,1998,41.779
COD,180,COD,180,1998,46.022
COG,178,COG,178,1998,38.416
COL,170,COL,170,1998,23.361
COM,174,COM,174,1998,38.151
CPV,132,CPV,132,1998,29.74
CRI,188,CRI,188,1998,20.885
CUB,192,CUB,192,1998,13.628
CYP,196,CYP,196,1998,14.347
CZE,203,CZE,203,1998,8.8
DEU,276,DEU,276,1998,9.6
DJI,262,DJI,262,1998,33.048
DNK,208,DNK,208,1998,12.5
DOM,214,DOM,214,1998,25.683
DZA,12,DZA,12,1998,21.073
ECU,218,ECU,218,1998,26.517
EGY,818,EGY,818,1998,26.845
ERI,232,ERI,232,1998,32.222
ESP,724,ESP,724,1998,9.1
EST,233,EST,233,1998,8.8
ETH,231,ETH,231,1998,45.067
FIN,246,FIN,246,1998,11.1
FJI,242,FJI,242,1998,25.509
FRA,250,FRA,250,1998,12.8
FSM,583,FSM,583,1998,31.037
GAB,266,GAB,266,1998,34.183
GBR,826,GBR,826,1998,12.3
GEO,268,GEO,268,1998,12.788
GHA,288,GHA,288,1998,36.567
GIN,324,GIN,324,1998,45.089
GMB,270,GMB,270,1998,43.497
GNB,624,GNB,624,1998,42.572
GNQ,226,GNQ,226,1998,41.378
GRC,300,GRC,300,1998,9.4
GRD,308,GRD,308,1998,19.531
GTM,320,GTM,320,1998,36.401
GUM,316,GUM,316,1998,22.684
GUY,328,GUY,328,1998,26.766
HKG,344,HKG,344,1998,8.1
HND,340,HND,340,1998,35.361
HRV,191,HRV,191,1998,10.4
HTI,332,HTI,332,1998,32.707
HUN,348,HUN,348,1998,9.5
IDN,360,IDN,360,1998,21.89
IND,356,IND,356,1998,27.324
IRL,372,IRL,372,1998,14.5
IRN,364,IRN,364,1998,18.7
IRQ,368,IRQ,368,1998,36.407
ISL,352,ISL,352,1998,15.2
ISR,376,ISR,376,1998,21.9
ITA,380,ITA,380,1998,9.4
JAM,388,JAM,388,1998,22.42
JOR,400,JOR,400,1998,32.342
JPN,392,JPN,392,1998,9.6
KAZ,398,KAZ,398,1998,14.75
KEN,404,KEN,404,1998,40.289
KGZ,417,KGZ,417,1998,21.7
KHM,116,KHM,116,1998,30.085
KIR,296,KIR,296,1998,31.609
KOR,410,KOR,410,1998,13.6
KWT,414,KWT,414,1998,23.248
LAO,418,LAO,418,1998,34.327
LBN,422,LBN,422,1998,23.173
LBR,430,LBR,430,1998,43.544
LBY,434,LBY,434,1998,22.435
LCA,662,LCA,662,1998,20.93
LKA,144,LKA,144,1998,18.508
LSO,426,LSO,426,1998,30.986
LTU,440,LTU,440,1998,10.4
LUX,442,LUX,442,1998,12.7
LVA,428,LVA,428,1998,7.6
MAC,446,MAC,446,1998,10.356
MAR,504,MAR,504,1998,23.085
MDA,498,MDA,498,1998,12.426
MDG,450,MDG,450,1998,42.498
MDV,462,MDV,462,1998,24.271
MEX,484,MEX,484,1998,24.702
MKD,807,MKD,807,1998,13.721
MLI,466,MLI,466,1998,48.776
MLT,470,MLT,470,1998,12.1
MMR,104,MMR,104,1998,24.844
MNG,496,MNG,496,1998,20.608
MOZ,508,MOZ,508,1998,44.947
MRT,478,MRT,478,1998,38.427
MUS,480,MUS,480,1998,16.7
MWI,454,MWI,454,1998,44.084
MYS,458,MYS,458,1998,23.959
NAM,516,NAM,516,1998,32.465
NCL,540,NCL,540,1998,21.2
NER,562,NER,562,1998,54.076
NGA,566,NGA,566,1998,43.259
NIC,558,NIC,558,1998,28.424
NLD,528,NLD,528,1998,12.7
NOR,578,NOR,578,1998,13.2
NPL,524,NPL,524,1998,33.645
NZL,554,NZL,554,1998,14.51
OMN,512,OMN,512,1998,26.1
PAK,586,PAK,586,1998,36.168
PAN,591,PAN,591,1998,24.044
PER,604,PER,604,1998,24.448
PHL,608,PHL,608,1998,30.148
PNG,598,PNG,598,1998,34.432
POL,616,POL,616,1998,10.2
PRI,630,PRI,630,1998,15.7
PRK,408,PRK,408,1998,18.866
PRT,620,PRT,620,1998,11.2
PRY,600,PRY,600,1998,28.513
PSE,275,PSE,275,1998,42.1
PYF,258,PYF,258,1998,21.29
QAT,634,QAT,634,1998,19.829
ROU,642,ROU,642,1998,10.5
RUS,643,RUS,643,1998,8.8
RWA,646,RWA,646,1998,41.049
SAU,682,SAU,682,1998,27.736
SEN,686,SEN,686,1998,39.818
SGP,702,SGP,702,1998,13.1
SLB,90,SLB,90,1998,36.173
SLE,694,SLE,694,1998,44.682
SLV,222,SLV,222,1998,26.734
SOM,706,SOM,706,1998,49.888
STP,678,STP,678,1998,39.468
SUR,740,SUR,740,1998,24.442
SVK,703,SVK,703,1998,10.7
SVN,705,SVN,705,1998,9
SWE,752,SWE,752,1998,10.1
SWZ,748,SWZ,748,1998,33.137
SYC,690,SYC,690,1998,17.9
SYR,760,SYR,760,1998,32.002
TCD,148,TCD,148,1998,51.241
TGO,768,TGO,768,1998,39.737
THA,764,THA,764,1998,15.433
TJK,762,TJK,762,1998,32.14
TKM,795,TKM,795,1998,24.943
TLS,626,TLS,626,1998,40.077
TON,776,TON,776,1998,28.482
TTO,780,TTO,780,1998,14.96
TUN,788,TUN,788,1998,18.311
TUR,792,TUR,792,1998,22.506
TZA,834,TZA,834,1998,41.73
UGA,800,UGA,800,1998,49.07
UKR,804,UKR,804,1998,8.4
URY,858,URY,858,1998,16.814
USA,840,USA,840,1998,14.3
UZB,860,UZB,860,1998,23.4
VCT,670,VCT,670,1998,21.103
VEN,862,VEN,862,1998,24.541
VIR,850,VIR,850,1998,18
VNM,704,VNM,704,1998,18.976
VUT,548,VUT,548,1998,33.774
WSM,882,WSM,882,1998,31.256
YEM,887,YEM,887,1998,41.623
ZAF,710,ZAF,710,1998,23.499
ZMB,894,ZMB,894,1998,45.338
ZWE,716,ZWE,716,1998,31.77
ABW,533,ABW,533,1999,14.615
AFG,4,AFG,4,1999,48.419
AGO,24,AGO,24,1999,48.293
ALB,8,ALB,8,1999,17.321
ARE,784,ARE,784,1999,17.043
ARG,32,ARG,32,1999,19.702
ARM,51,ARM,51,1999,13.062
ATG,28,ATG,28,1999,19.943
AUS,36,AUS,36,1999,13.1
AUT,40,AUT,40,1999,9.8
AZE,31,AZE,31,1999,14.7
BDI,108,BDI,108,1999,43.274
BEL,56,BEL,56,1999,11.2
BEN,204,BEN,204,1999,42.76
BFA,854,BFA,854,1999,46.442
BGD,50,BGD,50,1999,28.158
BGR,100,BGR,100,1999,8.8
BHR,48,BHR,48,1999,22.271
BHS,44,BHS,44,1999,18.532
BIH,70,BIH,70,1999,11.546
BLR,112,BLR,112,1999,9.3
BLZ,84,BLZ,84,1999,30.431
BOL,68,BOL,68,1999,30.823
BRA,76,BRA,76,1999,20.654
BRB,52,BRB,52,1999,14.095
BRN,96,BRN,96,1999,23.269
BTN,64,BTN,64,1999,28.17
BWA,72,BWA,72,1999,29.498
CAF,140,CAF,140,1999,41.378
CAN,124,CAN,124,1999,11.2
CHE,756,CHE,756,1999,11
CHL,152,CHL,152,1999,17.112
CHN,156,CHN,156,1999,14.64
CIV,384,CIV,384,1999,41.315
CMR,120,CMR,120,1999,41.576
COD,180,COD,180,1999,45.996
COG,178,COG,178,1999,38.5
COL,170,COL,170,1999,22.803
COM,174,COM,174,1999,37.806
CPV,132,CPV,132,1999,28.581
CRI,188,CRI,188,1999,20.088
CUB,192,CUB,192,1999,13.365
CYP,196,CYP,196,1999,13.731
CZE,203,CZE,203,1999,8.7
DEU,276,DEU,276,1999,9.4
DJI,262,DJI,262,1999,32.206
DNK,208,DNK,208,1999,12.4
DOM,214,DOM,214,1999,25.211
DZA,12,DZA,12,1999,20.175
ECU,218,ECU,218,1999,26.022
EGY,818,EGY,818,1999,26.381
ERI,232,ERI,232,1999,32.187
ESP,724,ESP,724,1999,9.4
EST,233,EST,233,1999,9
ETH,231,ETH,231,1999,44.454
FIN,246,FIN,246,1999,11.1
FJI,242,FJI,242,1999,25.107
FRA,250,FRA,250,1999,12.9
FSM,583,FSM,583,1999,30.514
GAB,266,GAB,266,1999,33.751
GBR,826,GBR,826,1999,11.9
GEO,268,GEO,268,1999,12.376
GHA,288,GHA,288,1999,36.126
GIN,324,GIN,324,1999,44.651
GMB,270,GMB,270,1999,43.061
GNB,624,GNB,624,1999,42.174
GNQ,226,GNQ,226,1999,41.28
GRC,300,GRC,300,1999,9.4
GRD,308,GRD,308,1999,18.939
GTM,320,GTM,320,1999,35.893
GUM,316,GUM,316,1999,22.343
GUY,328,GUY,328,1999,26.262
HKG,344,HKG,344,1999,7.8
HND,340,HND,340,1999,34.647
HRV,191,HRV,191,1999,10
HTI,332,HTI,332,1999,32.236
HUN,348,HUN,348,1999,9.2
IDN,360,IDN,360,1999,21.788
IND,356,IND,356,1999,26.861
IRL,372,IRL,372,1999,14.4
IRN,364,IRN,364,1999,18.081
IRQ,368,IRQ,368,1999,36.136
ISL,352,ISL,352,1999,14.8
ISR,376,ISR,376,1999,21.5
ITA,380,ITA,380,1999,9.4
JAM,388,JAM,388,1999,21.908
JOR,400,JOR,400,1999,32.003
JPN,392,JPN,392,1999,9.3
KAZ,398,KAZ,398,1999,14.57
KEN,404,KEN,404,1999,40.212
KGZ,417,KGZ,417,1999,21.5
KHM,116,KHM,116,1999,28.989
KIR,296,KIR,296,1999,31.044
KOR,410,KOR,410,1999,13
KWT,414,KWT,414,1999,23.173
LAO,418,LAO,418,1999,33.082
LBN,422,LBN,422,1999,22.156
LBR,430,LBR,430,1999,43.273
LBY,434,LBY,434,1999,21.982
LCA,662,LCA,662,1999,19.787
LKA,144,LKA,144,1999,18.464
LSO,426,LSO,426,1999,30.947
LTU,440,LTU,440,1999,10.3
LUX,442,LUX,442,1999,13
LVA,428,LVA,428,1999,8.1
MAC,446,MAC,446,1999,9.61
MAR,504,MAR,504,1999,22.607
MDA,498,MDA,498,1999,11.847
MDG,450,MDG,450,1999,41.918
MDV,462,MDV,462,1999,22.68
MEX,484,MEX,484,1999,24.272
MKD,807,MKD,807,1999,13.333
MLI,466,MLI,466,1999,48.779
MLT,470,MLT,470,1999,11.4
MMR,104,MMR,104,1999,24.733
MNG,496,MNG,496,1999,19.853
MOZ,508,MOZ,508,1999,44.876
MRT,478,MRT,478,1999,38.287
MUS,480,MUS,480,1999,17.3
MWI,454,MWI,454,1999,43.901
MYS,458,MYS,458,1999,22.993
NAM,516,NAM,516,1999,31.641
NCL,540,NCL,540,1999,20.6
NER,562,NER,562,1999,53.82
NGA,566,NGA,566,1999,43.211
NIC,558,NIC,558,1999,27.693
NLD,528,NLD,528,1999,12.7
NOR,578,NOR,578,1999,13.3
NPL,524,NPL,524,1999,32.64
NZL,554,NZL,554,1999,14.87
OMN,512,OMN,512,1999,25.063
PAK,586,PAK,586,1999,35.424
PAN,591,PAN,591,1999,23.758
PER,604,PER,604,1999,23.839
PHL,608,PHL,608,1999,29.887
PNG,598,PNG,598,1999,34.25
POL,616,POL,616,1999,9.9
PRI,630,PRI,630,1999,15.6
PRK,408,PRK,408,1999,18.426
PRT,620,PRT,620,1999,11.4
PRY,600,PRY,600,1999,27.746
PSE,275,PSE,275,1999,41.4
PYF,258,PYF,258,1999,20.687
QAT,634,QAT,634,1999,19.599
ROU,642,ROU,642,1999,10.4
RUS,643,RUS,643,1999,8.3
RWA,646,RWA,646,1999,40.35
SAU,682,SAU,682,1999,27.002
SEN,686,SEN,686,1999,39.519
SGP,702,SGP,702,1999,12.8
SLB,90,SLB,90,1999,35.848
SLE,694,SLE,694,1999,44.383
SLV,222,SLV,222,1999,25.843
SOM,706,SOM,706,1999,49.501
STP,678,STP,678,1999,39.534
SUR,740,SUR,740,1999,24.073
SVK,703,SVK,703,1999,10.4
SVN,705,SVN,705,1999,8.8
SWE,752,SWE,752,1999,10
SWZ,748,SWZ,748,1999,32.669
SYC,690,SYC,690,1999,18.2
SYR,760,SYR,760,1999,31.693
TCD,148,TCD,148,1999,51.112
TGO,768,TGO,768,1999,39.791
THA,764,THA,764,1999,14.965
TJK,762,TJK,762,1999,31.326
TKM,795,TKM,795,1999,24.137
TLS,626,TLS,626,1999,39.803
TON,776,TON,776,1999,28.299
TTO,780,TTO,780,1999,14.793
TUN,788,TUN,788,1999,17.759
TUR,792,TUR,792,1999,22.105
TZA,834,TZA,834,1999,41.663
UGA,800,UGA,800,1999,48.837
UKR,804,UKR,804,1999,7.8
URY,858,URY,858,1999,16.566
USA,840,USA,840,1999,14.2
UZB,860,UZB,860,1999,22.40852714
VCT,670,VCT,670,1999,20.525
VEN,862,VEN,862,1999,24.159
VIR,850,VIR,850,1999,16.1
VNM,704,VNM,704,1999,18.075
VUT,548,VUT,548,1999,33.558
WSM,882,WSM,882,1999,30.952
YEM,887,YEM,887,1999,40.466
ZAF,710,ZAF,710,1999,23.119
ZMB,894,ZMB,894,1999,45.328
ZWE,716,ZWE,716,1999,31.717
ABW,533,ABW,533,2000,14.173
AFG,4,AFG,4,2000,48.021
AGO,24,AGO,24,2000,48.15
ALB,8,ALB,8,2000,16.436
ARE,784,ARE,784,2000,16.494
ARG,32,ARG,32,2000,19.499
ARM,51,ARM,51,2000,12.91
ATG,28,ATG,28,2000,19.84
AUS,36,AUS,36,2000,13
AUT,40,AUT,40,2000,9.8
AZE,31,AZE,31,2000,14.5
BDI,108,BDI,108,2000,42.993
BEL,56,BEL,56,2000,11.4
BEN,204,BEN,204,2000,42.371
BFA,854,BFA,854,2000,46.253
BGD,50,BGD,50,2000,27.493
BGR,100,BGR,100,2000,9
BHR,48,BHR,48,2000,21.722
BHS,44,BHS,44,2000,17.609
BIH,70,BIH,70,2000,10.983
BLR,112,BLR,112,2000,9.4
BLZ,84,BLZ,84,2000,29.868
BOL,68,BOL,68,2000,30.314
BRA,76,BRA,76,2000,20.119
BRB,52,BRB,52,2000,13.934
