Country,Year,CINC
56,1981,4.78E-06
57,1981,4.06E-06
58,1981,3.10E-06
70,1981,0.0126195
80,1981,0.0000138
90,1981,0.0006553
91,1981,0.0004069
92,1981,0.0005313
93,1981,0.0005365
94,1981,0.0002009
95,1981,0.0002864
100,1981,0.0036914
101,1981,0.0043786
110,1981,0.0000811
115,1981,0.0000537
130,1981,0.0011365
135,1981,0.0032975
140,1981,0.0225255
145,1981,0.0007883
150,1981,0.0003341
155,1981,0.0030867
160,1981,0.0065027
165,1981,0.0006329
200,1981,0.0248329
205,1981,0.0005307
210,1981,0.0060521
211,1981,0.0060742
212,1981,0.0009408
220,1981,0.0218667
225,1981,0.0014924
230,1981,0.0119135
235,1981,0.0016025
260,1981,0.0293089
265,1981,0.0091922
290,1981,0.015251
305,1981,0.0026665
310,1981,0.003957
315,1981,0.0090843
325,1981,0.0186415
338,1981,0.0000209
339,1981,0.0005657
345,1981,0.0055285
350,1981,0.0032167
352,1981,0.0001869
355,1981,0.0039652
360,1981,0.0092532
365,1981,0.1708661
375,1981,0.001805
380,1981,0.0034514
385,1981,0.0017488
390,1981,0.0013654
395,1981,0.0000392
402,1981,0.0000356
403,1981,0.0000189
404,1981,0.0001255
411,1981,0.0000475
420,1981,0.0000309
432,1981,0.0004377
433,1981,0.000569
434,1981,0.0002844
435,1981,0.000166
436,1981,0.0003082
437,1981,0.0007652
438,1981,0.0004369
439,1981,0.000389
450,1981,0.0001959
451,1981,0.0002206
452,1981,0.000921
461,1981,0.0002176
471,1981,0.0006886
475,1981,0.0061412
481,1981,0.0001857
482,1981,0.0001844
483,1981,0.0002569
484,1981,0.0002864
490,1981,0.0024807
500,1981,0.0006944
501,1981,0.0012087
510,1981,0.0013656
516,1981,0.0002286
517,1981,0.0002792
520,1981,0.0007261
522,1981,0.0000568
530,1981,0.0034819
540,1981,0.0010496
541,1981,0.0009784
551,1981,0.0008211
552,1981,0.0012825
553,1981,0.0003787
560,1981,0.0078843
570,1981,0.0000701
571,1981,0.0000709
572,1981,0.0000485
580,1981,0.0006389
581,1981,0.0000215
590,1981,0.0000685
591,1981,3.92E-06
600,1981,0.0031249
615,1981,0.0040048
616,1981,0.0006789
620,1981,0.0013022
625,1981,0.00176
630,1981,0.0079706
640,1981,0.0097625
645,1981,0.0066796
651,1981,0.0075682
652,1981,0.0032857
660,1981,0.0004494
663,1981,0.000876
666,1981,0.0032666
670,1981,0.0097966
678,1981,0.0005993
680,1981,0.0003524
690,1981,0.0010801
692,1981,0.0004511
694,1981,0.0005461
696,1981,0.0013291
698,1981,0.0006026
700,1981,0.0012289
710,1981,0.1185188
712,1981,0.0004384
713,1981,0.0064737
731,1981,0.0082847
732,1981,0.0146574
740,1981,0.0509488
750,1981,0.0518331
760,1981,0.0000921
770,1981,0.0098987
771,1981,0.0053133
775,1981,0.0035602
780,1981,0.0009597
781,1981,7.26E-06
790,1981,0.0008007
800,1981,0.0050429
811,1981,0.0005387
812,1981,0.0004648
816,1981,0.0113854
820,1981,0.002164
830,1981,0.0017597
840,1981,0.0047903
850,1981,0.013032
900,1981,0.0073149
910,1981,0.0001889
920,1981,0.0005564
935,1981,4.59E-06
940,1981,0.0000101
950,1981,0.0000654
990,1981,6.24E-06
2,1982,0.1281606
20,1982,0.0116481
31,1982,0.000207
40,1982,0.0029362
41,1982,0.0003575
42,1982,0.0007926
51,1982,0.0001416
52,1982,0.0003829
53,1982,0.0000228
54,1982,3.37E-06
55,1982,0.0000109
56,1982,4.81E-06
57,1982,4.06E-06
58,1982,5.43E-06
70,1982,0.0129411
80,1982,0.000014
90,1982,0.0006826
91,1982,0.0004193
92,1982,0.0005632
93,1982,0.0005588
94,1982,0.0002045
95,1982,0.0002976
100,1982,0.0037464
101,1982,0.0047128
110,1982,0.0000805
115,1982,0.0000596
130,1982,0.0011712
135,1982,0.0035292
140,1982,0.0230043
145,1982,0.0008185
150,1982,0.000342
155,1982,0.0028073
160,1982,0.0067969
165,1982,0.0006336
200,1982,0.0234384
205,1982,0.0005642
210,1982,0.0055095
211,1982,0.0054972
212,1982,0.0009501
220,1982,0.0201645
225,1982,0.0014696
230,1982,0.0121352
235,1982,0.0016519
260,1982,0.0280878
265,1982,0.0093282
290,1982,0.015664
305,1982,0.0026382
310,1982,0.004007
315,1982,0.0093879
325,1982,0.0188652
338,1982,0.0000217
339,1982,0.00056
345,1982,0.0054597
350,1982,0.0031689
352,1982,0.0002027
355,1982,0.0041468
360,1982,0.0095891
365,1982,0.1726654
375,1982,0.0017947
380,1982,0.0035098
385,1982,0.001769
390,1982,0.0013243
395,1982,0.0000405
402,1982,0.0000424
403,1982,0.0000191
404,1982,0.0001075
411,1982,0.0000492
420,1982,0.0000306
432,1982,0.0004396
433,1982,0.0005843
434,1982,0.0002901
435,1982,0.0001926
436,1982,0.0003091
437,1982,0.0007969
438,1982,0.0004415
439,1982,0.0003997
450,1982,0.0001832
451,1982,0.0002231
452,1982,0.0009134
461,1982,0.0002167
471,1982,0.0007171
475,1982,0.006281
481,1982,0.0001845
482,1982,0.0001963
483,1982,0.0002571
484,1982,0.000279
490,1982,0.0024755
500,1982,0.0007255
501,1982,0.0012264
510,1982,0.0013657
516,1982,0.0002316
517,1982,0.0002837
520,1982,0.0007277
522,1982,0.0000658
530,1982,0.003205
540,1982,0.0010613
541,1982,0.0009923
551,1982,0.0007813
552,1982,0.0011053
553,1982,0.000381
560,1982,0.0078509
570,1982,0.0000704
571,1982,0.0000708
572,1982,0.0000489
580,1982,0.0006511
581,1982,0.0000215
590,1982,0.0000692
591,1982,9.85E-06
600,1982,0.0031968
615,1982,0.0047025
616,1982,0.0006985
620,1982,0.001904
625,1982,0.0017749
630,1982,0.010299
640,1982,0.010048
645,1982,0.0066297
651,1982,0.0075463
652,1982,0.0034062
660,1982,0.0004417
663,1982,0.0008895
666,1982,0.0037295
670,1982,0.0095115
678,1982,0.0005281
680,1982,0.0003777
690,1982,0.001016
692,1982,0.0004051
694,1982,0.0004042
696,1982,0.0015212
698,1982,0.000562
700,1982,0.0012712
710,1982,0.1173135
712,1982,0.0004503
713,1982,0.0069232
731,1982,0.0086036
732,1982,0.0151766
740,1982,0.0517904
750,1982,0.0540337
760,1982,0.0000926
770,1982,0.0102616
771,1982,0.0054479
775,1982,0.0035894
780,1982,0.0009627
781,1982,7.37E-06
790,1982,0.000809
800,1982,0.0051085
811,1982,0.0005396
812,1982,0.0005531
816,1982,0.011437
820,1982,0.0021655
830,1982,0.0017389
840,1982,0.004837
850,1982,0.0131474
900,1982,0.0072311
910,1982,0.0001885
920,1982,0.0005768
935,1982,4.67E-06
940,1982,0.0000103
950,1982,0.0000662
990,1982,6.13E-06
2,1983,0.131504
20,1983,0.0118277
31,1983,0.0001859
40,1983,0.0030418
41,1983,0.0003542
42,1983,0.000774
51,1983,0.0001559
52,1983,0.0003037
53,1983,0.0000226
54,1983,3.34E-06
55,1983,9.97E-06
56,1983,4.81E-06
57,1983,4.07E-06
58,1983,3.64E-06
60,1983,2.04E-06
70,1983,0.0124854
80,1983,0.0000144
90,1983,0.0007454
91,1983,0.0004475
92,1983,0.00059
93,1983,0.000608
94,1983,0.0002112
95,1983,0.0002968
100,1983,0.0041632
101,1983,0.0044428
110,1983,0.0000789
115,1983,0.000058
130,1983,0.0011769
135,1983,0.0035071
140,1983,0.0234786
145,1983,0.0008001
150,1983,0.0003391
155,1983,0.0029382
160,1983,0.006338
165,1983,0.000589
200,1983,0.0233773
205,1983,0.0005691
210,1983,0.0055623
211,1983,0.0052496
212,1983,0.000869
220,1983,0.019221
225,1983,0.0014749
230,1983,0.0116647
235,1983,0.0016703
260,1983,0.0274152
265,1983,0.009302
290,1983,0.0157092
305,1983,0.0026779
310,1983,0.0039152
315,1983,0.0093115
325,1983,0.0176867
338,1983,0.0000229
339,1983,0.0005513
345,1983,0.0054596
350,1983,0.0030123
352,1983,0.0001619
355,1983,0.004281
360,1983,0.0095158
365,1983,0.1732883
375,1983,0.0018098
380,1983,0.0035658
385,1983,0.0018132
390,1983,0.0013201
395,1983,0.0000407
402,1983,0.0000433
403,1983,0.0000191
404,1983,0.0001094
411,1983,0.0000583
420,1983,0.0000341
432,1983,0.0004427
433,1983,0.0005844
434,1983,0.0002955
435,1983,0.0001894
436,1983,0.0003153
437,1983,0.0008213
438,1983,0.000431
439,1983,0.0004375
450,1983,0.0001824
451,1983,0.0002368
452,1983,0.0009057
461,1983,0.0002212
471,1983,0.0007417
475,1983,0.0062298
481,1983,0.0001741
482,1983,0.0001964
483,1983,0.0002646
484,1983,0.0003014
490,1983,0.0024989
500,1983,0.0007443
501,1983,0.0012165
510,1983,0.0016317
516,1983,0.0002343
517,1983,0.0002882
520,1983,0.0007002
522,1983,0.0000625
530,1983,0.003269
540,1983,0.0010188
541,1983,0.0010447
551,1983,0.0008178
552,1983,0.0011344
553,1983,0.0003851
560,1983,0.0076777
570,1983,0.0000734
571,1983,0.0000706
572,1983,0.0000529
580,1983,0.0006374
581,1983,0.0000255
590,1983,0.000073
591,1983,0.0000104
600,1983,0.0031945
615,1983,0.0048527
616,1983,0.0007074
620,1983,0.0021599
625,1983,0.0017605
630,1983,0.0101569
640,1983,0.010754
645,1983,0.008291
651,1983,0.0078669
652,1983,0.0040619
660,1983,0.0004373
663,1983,0.0009162
666,1983,0.0032397
670,1983,0.0081427
678,1983,0.0005613
680,1983,0.0003793
690,1983,0.0011219
692,1983,0.0003965
694,1983,0.0003694
696,1983,0.0014041
698,1983,0.0006801
700,1983,0.0011872
710,1983,0.1174321
712,1983,0.0004581
713,1983,0.0072221
731,1983,0.008731
732,1983,0.0151248
740,1983,0.050121
750,1983,0.0542012
760,1983,0.000093
770,1983,0.0096033
771,1983,0.0055182
775,1983,0.0032005
780,1983,0.0009417
781,1983,7.50E-06
790,1983,0.0008183
800,1983,0.0050671
811,1983,0.0005429
812,1983,0.000578
816,1983,0.0116865
820,1983,0.0022345
830,1983,0.0016884
840,1983,0.0044656
850,1983,0.0130809
900,1983,0.0068814
910,1983,0.0001897
920,1983,0.0006336
935,1983,4.73E-06
940,1983,0.0000104
950,1983,0.0000654
990,1983,6.02E-06
2,1984,0.1313398
20,1984,0.0118372
31,1984,0.0001217
40,1984,0.003194
41,1984,0.0003321
42,1984,0.0007413
51,1984,0.0001361
52,1984,0.0002426
53,1984,0.0000216
54,1984,3.22E-06
55,1984,4.03E-06
56,1984,4.79E-06
57,1984,4.08E-06
58,1984,3.92E-06
60,1984,1.91E-06
70,1984,0.0117298
80,1984,0.0000139
90,1984,0.000728
91,1984,0.0004558
92,1984,0.0006572
93,1984,0.0007726
94,1984,0.0002128
95,1984,0.0002893
100,1984,0.0039807
101,1984,0.0041609
110,1984,0.0000959
115,1984,0.000057
130,1984,0.0012202
135,1984,0.0032817
140,1984,0.0247005
145,1984,0.0007892
150,1984,0.0003302
155,1984,0.0028428
160,1984,0.0059533
165,1984,0.0005546
200,1984,0.0222895
205,1984,0.0004972
210,1984,0.0067245
211,1984,0.0060831
212,1984,0.0009822
220,1984,0.0208917
225,1984,0.0014031
230,1984,0.0121686
235,1984,0.0016102
260,1984,0.0284165
265,1984,0.0087491
290,1984,0.0151652
305,1984,0.0027079
310,1984,0.0035604
315,1984,0.0089328
325,1984,0.0197359
338,1984,0.0000227
339,1984,0.0005141
345,1984,0.0051447
350,1984,0.0032018
352,1984,0.0001581
355,1984,0.004669
360,1984,0.0096318
365,1984,0.164892
375,1984,0.001789
380,1984,0.0037871
385,1984,0.00168
390,1984,0.0013977
395,1984,0.0000369
402,1984,0.0000566
403,1984,0.0000186
404,1984,0.0001165
411,1984,0.0000655
420,1984,0.0000387
432,1984,0.00044
433,1984,0.0005751
434,1984,0.0002937
435,1984,0.0001836
436,1984,0.0003148
437,1984,0.0008043
438,1984,0.0004198
439,1984,0.0004425
450,1984,0.0001886
451,1984,0.0002213
452,1984,0.0008909
461,1984,0.0002214
471,1984,0.0007267
475,1984,0.0064973
481,1984,0.0001622
482,1984,0.0002047
483,1984,0.0003357
484,1984,0.0003201
490,1984,0.0025079
500,1984,0.0007344
501,1984,0.0012207
510,1984,0.0013555
516,1984,0.0002354
517,1984,0.0002814
520,1984,0.0006597
522,1984,0.0000705
530,1984,0.0031092
540,1984,0.0010799
541,1984,0.0009926
551,1984,0.00077
552,1984,0.0010056
553,1984,0.0003727
560,1984,0.0075067
570,1984,0.0000767
571,1984,0.0000671
572,1984,0.0000476
580,1984,0.0006388
581,1984,0.0000216
590,1984,0.0000681
591,1984,9.92E-06
600,1984,0.0030925
615,1984,0.0046233
616,1984,0.0007847
620,1984,0.0023766
625,1984,0.0016299
630,1984,0.0116239
640,1984,0.0109446
645,1984,0.0101306
651,1984,0.0078085
652,1984,0.0040726
660,1984,0.0004032
663,1984,0.0009265
666,1984,0.0030169
670,1984,0.0078563
678,1984,0.0005747
680,1984,0.0003707
690,1984,0.0010369
692,1984,0.0003506
694,1984,0.0003414
696,1984,0.0013683
698,1984,0.0007198
700,1984,0.0011346
710,1984,0.1114249
712,1984,0.0004462
713,1984,0.0070647
731,1984,0.009096
732,1984,0.015815
740,1984,0.0565494
750,1984,0.0538399
760,1984,0.0000913
770,1984,0.0095778
771,1984,0.0056188
775,1984,0.0034012
780,1984,0.0009496
781,1984,6.69E-06
790,1984,0.0008056
800,1984,0.0050256
811,1984,0.0006076
812,1984,0.0005112
816,1984,0.0109393
820,1984,0.0021326
830,1984,0.0024729
835,1984,0.0001137
840,1984,0.00483
850,1984,0.012921
900,1984,0.0060101
910,1984,0.0001824
920,1984,0.0005871
935,1984,4.74E-06
940,1984,0.0000102
950,1984,0.0000714
990,1984,5.84E-06
2,1985,0.1332526
20,1985,0.0114103
31,1985,0.0000531
40,1985,0.0034213
41,1985,0.0003464
42,1985,0.0007116
51,1985,0.0001423
52,1985,0.0002629
53,1985,0.0000216
54,1985,3.16E-06
55,1985,3.84E-06
56,1985,4.82E-06
57,1985,4.05E-06
58,1985,3.85E-06
60,1985,1.83E-06
70,1985,0.0116961
80,1985,0.0000138
90,1985,0.0007498
91,1985,0.0004688
92,1985,0.0006866
93,1985,0.0008385
94,1985,0.0002207
95,1985,0.0002927
100,1985,0.0039129
101,1985,0.0042001
110,1985,0.000097
115,1985,0.0000537
130,1985,0.0012086
135,1985,0.0031461
140,1985,0.0255144
145,1985,0.000782
150,1985,0.0003144
155,1985,0.0026991
160,1985,0.0056326
165,1985,0.0005473
200,1985,0.0230371
205,1985,0.0005158
210,1985,0.0064667
211,1985,0.0055726
212,1985,0.0009495
220,1985,0.0199468
225,1985,0.0014322
230,1985,0.0120448
235,1985,0.0017791
260,1985,0.0276576
265,1985,0.0091864
290,1985,0.0140681
305,1985,0.0026547
310,1985,0.0035503
315,1985,0.0088921
325,1985,0.019241
338,1985,0.0000235
339,1985,0.0005169
345,1985,0.0052195
350,1985,0.003222
352,1985,0.0001617
355,1985,0.0041206
360,1985,0.0086286
365,1985,0.170436
375,1985,0.0020884
380,1985,0.0039951
385,1985,0.0016042
390,1985,0.0014555
395,1985,0.0000355
402,1985,0.0000566
403,1985,0.0000186
404,1985,0.0001165
411,1985,0.0000667
420,1985,0.0000331
432,1985,0.0004389
433,1985,0.0005816
434,1985,0.0003
435,1985,0.0001855
436,1985,0.0003209
437,1985,0.0008378
438,1985,0.0004923
439,1985,0.000458
450,1985,0.0001883
451,1985,0.0002323
452,1985,0.0008983
461,1985,0.0002243
471,1985,0.0007324
475,1985,0.0064799
481,1985,0.0001664
482,1985,0.0002055
483,1985,0.0003336
484,1985,0.00032
490,1985,0.0025584
500,1985,0.0007374
501,1985,0.001247
510,1985,0.0014594
516,1985,0.0002435
517,1985,0.0002859
520,1985,0.0006682
522,1985,0.0000866
530,1985,0.0034395
540,1985,0.0011484
541,1985,0.0010113
551,1985,0.0007213
552,1985,0.0010318
553,1985,0.0003798
560,1985,0.0075516
570,1985,0.0000699
571,1985,0.0000681
572,1985,0.0000479
580,1985,0.0006179
581,1985,0.0000257
590,1985,0.0000693
591,1985,1.00E-05
600,1985,0.0031547
615,1985,0.004574
616,1985,0.0008005
620,1985,0.0016126
625,1985,0.0016969
630,1985,0.0106173
640,1985,0.0115278
645,1985,0.0099915
651,1985,0.0078667
652,1985,0.0042033
660,1985,0.0003722
663,1985,0.0009383
666,1985,0.0026722
670,1985,0.0071828
678,1985,0.0005487
680,1985,0.0003726
690,1985,0.0011608
692,1985,0.0005172
694,1985,0.0003691
696,1985,0.0013675
698,1985,0.0007338
700,1985,0.0011465
710,1985,0.108719
712,1985,0.0004544
713,1985,0.006979
731,1985,0.0089554
732,1985,0.0159634
740,1985,0.0558081
750,1985,0.0553377
760,1985,0.0000921
770,1985,0.0097859
771,1985,0.0057839
775,1985,0.0034498
780,1985,0.001005
781,1985,7.63E-06
790,1985,0.0008089
800,1985,0.0051307
811,1985,0.0006474
812,1985,0.000513
816,1985,0.0098144
820,1985,0.0021794
830,1985,0.0023525
835,1985,0.000098
840,1985,0.004895
850,1985,0.0125868
900,1985,0.0064458
910,1985,0.0001835
920,1985,0.0005963
935,1985,4.80E-06
940,1985,0.0000104
950,1985,0.000076
990,1985,5.73E-06
2,1986,0.1320948
20,1986,0.0115082
31,1986,0.0000344
40,1986,0.0033421
41,1986,0.0004369
42,1986,0.0006977
51,1986,0.0001463
52,1986,0.0002601
53,1986,0.0000214
54,1986,2.55E-06
55,1986,4.03E-06
56,1986,4.84E-06
57,1986,4.07E-06
58,1986,3.77E-06
60,1986,1.82E-06
70,1986,0.0114806
80,1986,0.0000137
90,1986,0.0007375
91,1986,0.0004683
92,1986,0.0006583
93,1986,0.0007758
94,1986,0.0002274
95,1986,0.0002858
100,1986,0.0039971
101,1986,0.004264
110,1986,0.0000929
115,1986,0.0000606
130,1986,0.0011444
135,1986,0.0031816
140,1986,0.0259726
145,1986,0.0007647
150,1986,0.000337
155,1986,0.0026943
160,1986,0.0053243
165,1986,0.0005398
200,1986,0.0234791
205,1986,0.0005286
210,1986,0.0068518
211,1986,0.0056866
212,1986,0.000902
220,1986,0.0205886
225,1986,0.0015003
230,1986,0.0113767
235,1986,0.0017744
260,1986,0.0275571
265,1986,0.0092091
290,1986,0.0144052
305,1986,0.0025734
310,1986,0.0036821
315,1986,0.0088262
325,1986,0.0192597
338,1986,0.0000233
339,1986,0.0005172
345,1986,0.0053168
350,1986,0.0032467
352,1986,0.0001721
355,1986,0.0041053
360,1986,0.0087319
365,1986,0.1692345
375,1986,0.0021068
380,1986,0.0040103
385,1986,0.0016609
390,1986,0.0015022
395,1986,0.0000366
402,1986,0.0000419
403,1986,0.0000114
404,1986,0.0001148
411,1986,0.0000553
420,1986,0.0000399
432,1986,0.0004165
433,1986,0.0006016
434,1986,0.0002938
435,1986,0.0001916
436,1986,0.0003334
437,1986,0.0008506
438,1986,0.0004645
439,1986,0.0004632
450,1986,0.0001908
451,1986,0.000232
452,1986,0.000858
461,1986,0.000227
471,1986,0.000725
475,1986,0.00647
481,1986,0.0001857
482,1986,0.0002084
483,1986,0.0003801
484,1986,0.0003206
490,1986,0.0024904
500,1986,0.0007459
501,1986,0.0012328
510,1986,0.0014919
516,1986,0.0002589
517,1986,0.0002919
520,1986,0.0006977
522,1986,0.0000818
530,1986,0.0038013
540,1986,0.0011828
541,1986,0.0011938
551,1986,0.0007206
552,1986,0.0010545
553,1986,0.0004002
560,1986,0.0074091
570,1986,0.0000899
571,1986,0.0000751
572,1986,0.0000488
580,1986,0.0006398
581,1986,0.0000264
590,1986,0.0000691
591,1986,0.0000101
600,1986,0.0032687
615,1986,0.0047345
616,1986,0.0008004
620,1986,0.001649
625,1986,0.0016929
630,1986,0.0086015
640,1986,0.0123152
645,1986,0.0095675
651,1986,0.0079862
652,1986,0.004133
660,1986,0.0004471
663,1986,0.0010037
666,1986,0.0027536
670,1986,0.0070869
678,1986,0.0005662
680,1986,0.0004071
690,1986,0.0011289
692,1986,0.0006336
694,1986,0.0004035
696,1986,0.0012873
698,1986,0.0006107
700,1986,0.0012639
710,1986,0.1088638
712,1986,0.0004584
713,1986,0.0069252
731,1986,0.0093055
732,1986,0.0161487
740,1986,0.0546753
750,1986,0.055904
760,1986,0.0000927
770,1986,0.0098003
771,1986,0.0057909
775,1986,0.003382
780,1986,0.0010628
781,1986,6.46E-06
790,1986,0.0008203
800,1986,0.00519
811,1986,0.0008399
812,1986,0.0006121
816,1986,0.0112078
820,1986,0.0020388
830,1986,0.0022781
835,1986,0.0000969
840,1986,0.0048406
850,1986,0.0125086
900,1986,0.0064948
910,1986,0.0001819
920,1986,0.0006205
935,1986,4.85E-06
940,1986,0.0000105
950,1986,0.0000691
990,1986,5.63E-06
2,1987,0.1312786
20,1987,0.0117335
31,1987,0.0000344
40,1987,0.0033758
41,1987,0.0003843
42,1987,0.0007
51,1987,0.0001411
52,1987,0.0002642
53,1987,0.0000207
54,1987,2.48E-06
55,1987,3.97E-06
56,1987,4.83E-06
57,1987,4.07E-06
58,1987,3.71E-06
60,1987,1.70E-06
70,1987,0.0114931
80,1987,0.000015
90,1987,0.0007347
91,1987,0.0004827
92,1987,0.0006711
93,1987,0.0007583
94,1987,0.0002304
95,1987,0.0002905
100,1987,0.0040255
101,1987,0.0042392
110,1987,0.0000754
115,1987,0.0000748
130,1987,0.0012524
135,1987,0.0035364
140,1987,0.026234
145,1987,0.0007847
150,1987,0.0003438
155,1987,0.0026934
160,1987,0.0054719
165,1987,0.0005222
200,1987,0.0247009
205,1987,0.000528
210,1987,0.0067891
211,1987,0.0057366
212,1987,0.0007944
220,1987,0.0206807
225,1987,0.0015002
230,1987,0.011323
235,1987,0.0018464
260,1987,0.0273928
265,1987,0.0094217
290,1987,0.0136219
305,1987,0.0027493
310,1987,0.0035954
315,1987,0.0088046
325,1987,0.0191245
338,1987,0.0000244
339,1987,0.0005148
345,1987,0.005288
350,1987,0.0032181
352,1987,0.0001725
355,1987,0.004183
360,1987,0.0085736
365,1987,0.1676731
375,1987,0.0021705
380,1987,0.0040704
385,1987,0.0016663
390,1987,0.0014587
395,1987,0.0000379
402,1987,0.0000422
403,1987,0.0000115
404,1987,0.0001147
411,1987,0.0000517
420,1987,0.0000341
432,1987,0.0004234
433,1987,0.0006181
434,1987,0.0002974
435,1987,0.0002105
436,1987,0.0003567
437,1987,0.0008781
438,1987,0.0004687
439,1987,0.0004695
450,1987,0.0001899
451,1987,0.0002434
452,1987,0.0008679
461,1987,0.0002371
471,1987,0.0007283
475,1987,0.0064059
481,1987,0.0001783
482,1987,0.0002062
483,1987,0.0004347
484,1987,0.0003278
490,1987,0.0025058
500,1987,0.0008154
501,1987,0.0013112
510,1987,0.0014402
516,1987,0.0002658
517,1987,0.0002992
520,1987,0.000692
522,1987,0.0000833
530,1987,0.0038552
540,1987,0.001161
541,1987,0.001152
551,1987,0.0007183
552,1987,0.0010683
553,1987,0.0004167
560,1987,0.0076697
570,1987,0.0000873
571,1987,0.0000927
572,1987,0.0000484
580,1987,0.0006447
581,1987,0.0000224
590,1987,0.0000679
591,1987,0.0000105
600,1987,0.0033514
615,1987,0.004878
616,1987,0.0007966
620,1987,0.0016253
625,1987,0.0017295
630,1987,0.0091722
640,1987,0.0130894
645,1987,0.010525
651,1987,0.0082152
652,1987,0.0041667
660,1987,0.0005127
663,1987,0.0010868
666,1987,0.002602
670,1987,0.0067704
678,1987,0.0006593
680,1987,0.0004404
690,1987,0.001146
692,1987,0.0006203
694,1987,0.0003633
696,1987,0.001234
698,1987,0.0005768
700,1987,0.0012678
710,1987,0.1064507
712,1987,0.0004111
713,1987,0.0071759
731,1987,0.0095649
732,1987,0.0164847
740,1987,0.0538491
750,1987,0.0566878
760,1987,0.0000949
770,1987,0.0098805
771,1987,0.0058072
775,1987,0.0033702
780,1987,0.0010061
781,1987,6.59E-06
790,1987,0.0008523
800,1987,0.0051776
811,1987,0.0008615
812,1987,0.0006162
816,1987,0.0128962
820,1987,0.0020002
830,1987,0.0021814
835,1987,0.0000931
840,1987,0.0050591
850,1987,0.0124407
900,1987,0.0063326
910,1987,0.0001839
920,1987,0.0006907
935,1987,4.93E-06
940,1987,0.0000107
950,1987,0.0000683
990,1987,5.56E-06
2,1988,0.1327556
20,1988,0.0118674
31,1988,0.0000456
40,1988,0.0034229
41,1988,0.0003945
42,1988,0.0006837
51,1988,0.0001419
52,1988,0.0002358
53,1988,0.0000151
54,1988,2.44E-06
55,1988,3.62E-06
56,1988,4.87E-06
57,1988,4.04E-06
58,1988,3.61E-06
60,1988,2.05E-06
70,1988,0.0113544
80,1988,0.0000144
90,1988,0.0007378
91,1988,0.0005112
92,1988,0.0006576
93,1988,0.0007091
94,1988,0.000232
95,1988,0.0002747
100,1988,0.0039381
101,1988,0.0042433
110,1988,0.0000683
115,1988,0.0000705
130,1988,0.0012749
135,1988,0.0031301
140,1988,0.0250673
145,1988,0.0007714
150,1988,0.0003467
155,1988,0.0025156
160,1988,0.0052905
165,1988,0.0005206
200,1988,0.024348
205,1988,0.0004969
210,1988,0.0068536
211,1988,0.0056925
212,1988,0.0008295
220,1988,0.02061
225,1988,0.0016006
230,1988,0.0112859
235,1988,0.0018518
260,1988,0.0277768
265,1988,0.0092113
290,1988,0.0121759
305,1988,0.0026091
310,1988,0.00302
315,1988,0.0083886
325,1988,0.0190743
338,1988,0.0000245
339,1988,0.0004947
345,1988,0.0051891
350,1988,0.0031845
352,1988,0.0001712
355,1988,0.0037734
360,1988,0.0082632
365,1988,0.165073
375,1988,0.0021145
380,1988,0.0038868
385,1988,0.0017095
390,1988,0.0014696
395,1988,0.0000386
402,1988,0.0000338
403,1988,0.0000114
404,1988,0.0001287
411,1988,0.0000412
420,1988,0.0000351
432,1988,0.0004228
433,1988,0.000604
434,1988,0.0003089
435,1988,0.0002547
436,1988,0.0003664
437,1988,0.0008978
438,1988,0.0003445
439,1988,0.0004679
450,1988,0.0001921
451,1988,0.0002316
452,1988,0.0009037
461,1988,0.0002252
471,1988,0.0007609
475,1988,0.0064071
481,1988,0.0001818
482,1988,0.0002096
483,1988,0.0004671
484,1988,0.0005394
490,1988,0.0025126
500,1988,0.0008752
501,1988,0.0013351
510,1988,0.0014456
516,1988,0.0002807
517,1988,0.0003038
520,1988,0.0006754
522,1988,0.0000856
530,1988,0.0035568
540,1988,0.0013475
541,1988,0.0011324
551,1988,0.000746
552,1988,0.0010633
553,1988,0.0004078
560,1988,0.0074816
570,1988,0.0000893
571,1988,0.0000953
572,1988,0.0000484
580,1988,0.0006216
581,1988,0.0000263
590,1988,0.0000664
591,1988,9.79E-06
600,1988,0.0033382
615,1988,0.0045544
616,1988,0.000792
620,1988,0.0016185
625,1988,0.0017912
630,1988,0.0110909
640,1988,0.0132923
645,1988,0.0108232
651,1988,0.008479
652,1988,0.003717
660,1988,0.0003226
663,1988,0.0014408
666,1988,0.0027056
670,1988,0.0064148
678,1988,0.0007883
680,1988,0.000719
690,1988,0.001148
692,1988,0.000606
694,1988,0.000346
696,1988,0.0011899
698,1988,0.0005501
700,1988,0.0012921
710,1988,0.1075262
712,1988,0.0004134
713,1988,0.0077184
731,1988,0.0095549
732,1988,0.0171927
740,1988,0.0543984
750,1988,0.0577153
760,1988,0.0001025
770,1988,0.0098717
771,1988,0.0057942
775,1988,0.0033468
780,1988,0.0009755
781,1988,6.67E-06
790,1988,0.0008795
800,1988,0.0051526
811,1988,0.0008742
812,1988,0.0006129
816,1988,0.0109917
820,1988,0.0021224
830,1988,0.00222
835,1988,0.0001111
840,1988,0.0053771
850,1988,0.0125048
900,1988,0.0063508
910,1988,0.0001826
920,1988,0.0007212
935,1988,5.01E-06
940,1988,0.0000108
950,1988,0.0000754
990,1988,5.59E-06
2,1989,0.1466928
20,1989,0.0123878
31,1989,0.000058
40,1989,0.0032644
